,OrderDate
1247,2012-08-29 23:50:17
1248,2013-11-07 22:36:06
1249,2013-02-15 22:46:16
1250,2013-04-01 20:45:52
1251,2015-04-28 05:03:04
1252,2015-03-14 00:19:13
1253,2013-06-12 21:28:57
1254,2013-08-08 07:09:27
1255,2014-10-16 06:57:27
1256,2014-04-10 02:46:41
1257,2013-11-09 19:42:03
1258,2015-10-07 10:05:01
1259,2014-04-17 04:16:09
1260,2014-03-22 16:49:31
1261,2014-01-19 16:28:31
1262,2013-09-01 18:54:47
1263,2013-11-05 17:03:24
1264,2013-09-02 08:26:28
1265,2014-01-29 01:51:40
1266,2013-03-08 13:29:02
1267,2014-05-01 16:52:16
1268,2014-02-10 16:30:08
1269,2014-01-03 03:44:48
1270,2014-11-21 22:50:56
1271,2013-08-20 19:31:25
1272,2013-12-16 21:33:49
1273,2014-10-25 09:02:04
1274,2015-09-16 02:35:04
1275,2015-11-22 17:14:12
1276,2013-02-13 05:52:47
1277,2013-01-22 13:49:19
1278,2013-08-26 21:55:03
1279,2015-03-15 06:46:04
1280,2015-02-14 22:30:23
1281,2013-02-03 02:40:31
1282,2015-06-21 19:02:43
1283,2014-03-09 19:23:29
1284,2013-08-14 20:21:24
1285,2012-12-25 18:36:19
1286,2013-03-18 13:46:29
1287,2015-02-01 21:02:37
1288,2014-02-18 01:38:25
1289,2014-12-29 04:54:07
1290,2015-10-03 13:49:17
1291,2015-02-21 23:17:26
1292,2015-09-25 05:22:26
1293,2013-02-22 11:15:46
1294,2013-07-04 18:27:42
1295,2014-12-16 07:18:27
1296,2013-12-09 11:27:46
1297,2015-05-26 20:08:02
1298,2016-01-03 22:07:33
1299,2012-12-07 05:17:46
1300,2015-11-24 14:00:08
1301,2012-07-24 04:43:34
1302,2016-01-07 08:19:03
1303,2015-01-07 23:30:38
1304,2012-11-24 21:41:04
1305,2014-06-23 08:50:02
1306,2013-07-02 00:00:47
1307,2013-11-14 08:08:07
1308,2013-09-06 00:08:21
1309,2015-01-26 10:46:35
1310,2014-07-23 17:42:09
1311,2012-10-30 21:53:46
1312,2012-10-30 17:55:39
1313,2014-04-24 12:20:43
1314,2013-02-15 17:06:17
1315,2014-03-14 23:50:27
1316,2014-10-28 07:21:14
1317,2016-02-17 03:28:21
1318,2014-04-14 00:22:47
1319,2012-07-14 21:42:46
1320,2013-01-01 18:47:46
1321,2013-10-26 16:27:24
1322,2016-01-11 07:02:27
1323,2013-04-17 17:03:33
1324,2013-05-06 01:10:29
1325,2015-04-22 23:11:50
1326,2014-07-16 18:21:03
1327,2014-04-13 07:42:35
1328,2015-10-13 19:44:40
1329,2013-03-14 18:20:15
1330,2012-09-07 23:58:30
1331,2014-01-27 10:16:26
1332,2013-02-26 06:49:01
1333,2015-09-30 12:02:07
1334,2015-02-24 19:15:14
1335,2013-07-08 20:24:36
1336,2013-02-07 00:13:53
1337,2015-05-02 09:26:04
1338,2015-04-24 10:20:37
1339,2014-10-19 00:28:11
1340,2015-10-16 04:47:38
1341,2015-11-19 18:52:40
1342,2012-07-15 19:21:05
1343,2012-11-26 02:41:56
1344,2015-01-17 16:04:37
1345,2012-10-09 14:27:56
1346,2015-09-01 05:23:52
1347,2015-10-25 15:49:54
1348,2013-10-26 04:58:42
1349,2012-11-19 21:23:24
1350,2012-12-06 06:56:37
1351,2015-11-16 19:55:44
1352,2013-05-14 11:43:57
1353,2016-01-10 23:02:30
1354,2015-11-04 17:24:42
1355,2014-10-08 20:14:57
1356,2014-06-21 02:59:30
1357,2013-02-17 06:44:55
1358,2015-11-12 12:50:37
1359,2016-02-12 08:27:22
1360,2013-09-11 20:19:27
1361,2015-01-09 16:54:51
1362,2014-08-21 16:07:36
1363,2012-11-26 17:43:27
1364,2012-12-04 01:06:16
1365,2015-08-06 17:50:29
1366,2013-05-31 06:54:53
1367,2014-10-13 16:52:00
1368,2012-10-12 23:04:01
1369,2012-10-07 15:33:28
1370,2014-12-16 16:21:31
1371,2015-10-02 12:43:48
1372,2014-11-01 06:44:49
1373,2012-11-30 05:01:06
1374,2014-08-29 12:53:24
1375,2012-08-27 02:39:23
1376,2013-12-05 14:55:40
1377,2013-05-09 06:16:12
1378,2016-01-28 23:53:33
1379,2014-05-09 03:33:13
1380,2015-06-11 11:55:33
1381,2015-12-19 05:58:40
1382,2014-01-18 08:00:05
1383,2013-01-19 20:57:46
1384,2015-10-07 22:19:43
1385,2014-10-19 06:23:03
1386,2015-08-03 12:29:48
1387,2012-08-30 11:17:11
1388,2013-04-30 22:21:19
1389,2013-10-10 04:01:36
1390,2013-01-16 15:51:43
1391,2013-02-06 06:47:53
1392,2013-01-30 09:10:12
1393,2013-08-14 05:19:07
1394,2015-02-11 13:46:23
1395,2015-07-08 12:39:27
1396,2014-09-24 13:08:15
1397,2014-10-05 13:32:10
1398,2014-12-05 02:12:53
1399,2013-11-30 02:23:41
1400,2012-12-02 20:03:40
1401,2015-08-28 12:54:30
1402,2015-07-09 23:12:48
1403,2013-12-23 17:57:56
1404,2012-12-21 22:03:10
1405,2013-05-28 16:14:20
1406,2014-10-12 21:10:15
1407,2013-09-08 03:26:50
1408,2014-10-14 11:30:05
1409,2014-05-29 05:26:06
1410,2014-02-26 20:32:02
1411,2012-07-23 19:08:35
1412,2015-04-04 17:41:21
1413,2012-09-03 23:28:50
1414,2014-04-19 10:33:57
1415,2013-10-01 10:51:56
1416,2013-07-31 20:43:17
1417,2014-06-07 22:14:12
1418,2015-08-17 08:01:06
1419,2016-01-07 11:59:20
1420,2013-06-13 09:55:02
1421,2015-06-24 01:09:05
1422,2016-01-24 00:30:42
1423,2014-06-10 06:25:25
1424,2014-11-20 17:42:56
1425,2015-03-13 13:47:58
1426,2014-10-01 20:22:02
1427,2013-12-29 00:18:54
1428,2012-08-10 07:24:53
1429,2014-11-01 04:57:57
1430,2013-05-21 12:18:24
1431,2012-07-28 21:38:07
1432,2013-11-03 16:55:17
1433,2014-07-06 12:07:52
1434,2014-04-27 15:20:48
1435,2014-01-01 05:25:43
1436,2015-02-01 15:48:17
1437,2014-06-03 02:13:35
1438,2014-12-27 06:17:21
1439,2016-01-28 13:09:04
1440,2014-06-15 01:15:15
1441,2013-01-17 10:20:43
1442,2012-08-30 07:47:02
1443,2014-03-31 16:33:14
1444,2015-04-10 04:51:28
1445,2016-01-26 08:20:15
1446,2012-09-17 00:27:14
1447,2013-11-03 01:14:51
1448,2015-03-16 08:06:04
1449,2015-06-12 08:46:37
1450,2014-03-05 08:18:48
1451,2015-03-22 18:15:11
1452,2013-08-13 09:59:24
1453,2012-11-28 15:41:31
1454,2013-06-22 05:49:39
1455,2012-09-24 13:39:47
1456,2012-12-07 23:19:06
1457,2016-01-28 23:42:21
1458,2013-07-03 14:41:02
1459,2013-12-05 03:11:38
1460,2013-06-16 06:04:19
1461,2015-08-21 11:15:21
1462,2012-08-15 21:08:06
1463,2014-01-18 19:54:57
1464,2012-12-19 07:15:38
1465,2015-10-17 07:29:33
1466,2015-11-19 20:59:25
1467,2015-11-19 00:32:32
1468,2013-12-20 05:20:31
1469,2012-07-22 12:49:53
1470,2014-11-17 03:47:51
1471,2012-08-15 19:14:57
1472,2013-05-07 23:27:07
1473,2014-02-08 19:38:49
1474,2013-12-11 20:06:38
1475,2013-10-14 16:41:11
1476,2012-07-22 03:52:48
1477,2015-02-10 09:22:12
1478,2012-10-01 23:22:29
1479,2013-06-26 18:50:54
1480,2013-01-09 06:16:20
1481,2014-12-05 00:11:38
1482,2014-04-05 09:30:57
1483,2014-12-25 05:44:06
1484,2013-01-09 20:28:11
1485,2013-07-15 00:51:20
1486,2014-09-01 22:15:23
1487,2015-06-24 06:33:05
1488,2015-05-14 23:39:06
1489,2013-09-03 15:05:57
1490,2015-04-25 17:14:03
1491,2012-07-27 12:51:14
1492,2013-03-09 13:32:24
1493,2012-07-18 11:12:15
1494,2014-02-01 07:38:07
1495,2013-01-22 10:01:02
1496,2015-09-19 14:39:29
1497,2013-11-10 19:32:36
1498,2013-01-15 07:38:43
1499,2014-12-08 23:13:34
1500,2015-08-16 14:19:51
1501,2016-01-21 15:52:08
1502,2015-02-19 02:00:36
1503,2015-11-24 23:24:46
1504,2013-09-05 20:50:02
1505,2014-05-04 07:55:38
1506,2013-07-07 16:46:06
1507,2013-04-01 10:23:56
1508,2012-12-30 01:42:46
1509,2013-05-28 01:40:57
1510,2014-01-12 15:11:29
1511,2013-06-26 02:45:29
1512,2014-08-28 04:56:34
1513,2013-08-17 01:20:27
1514,2012-09-08 19:24:06
1515,2014-10-18 18:14:33
1516,2013-12-01 00:01:52
1517,2014-03-20 09:30:52
1518,2014-07-02 06:26:36
1519,2015-11-23 17:21:22
1520,2015-04-08 10:43:10
1521,2014-02-04 14:23:13
1522,2015-10-27 07:53:13
1523,2012-11-14 02:02:05
1524,2015-08-27 21:36:54
1525,2014-01-12 08:07:56
1526,2013-06-15 08:06:14
1527,2014-12-13 20:13:17
1528,2015-09-04 19:59:23
1529,2015-01-16 13:53:38
1530,2014-11-10 00:58:58
1531,2015-02-25 21:49:29
1532,2014-02-03 04:55:28
1533,2014-03-03 04:45:41
1534,2015-03-18 07:40:35
1535,2014-02-11 18:21:30
1536,2012-09-24 03:56:29
1537,2013-09-13 08:44:51
1538,2015-01-01 17:58:31
1539,2014-12-08 15:44:21
1540,2015-09-09 10:09:59
1541,2013-11-19 07:43:49
1542,2014-11-02 05:05:11
1543,2016-01-21 08:04:19
1544,2012-11-10 16:25:12
1545,2013-03-25 23:25:17
1546,2012-09-11 15:03:57
1547,2013-10-27 21:33:27
1548,2014-09-18 04:13:02
1549,2013-10-30 17:20:29
1550,2012-07-29 04:43:48
1551,2013-12-15 08:12:00
1552,2015-09-12 20:30:00
1553,2012-09-24 20:30:31
1554,2015-04-22 18:08:36
1555,2012-12-06 03:50:31
1556,2013-01-02 12:50:24
1557,2012-12-11 13:10:15
1558,2013-06-02 03:51:59
1559,2014-03-15 11:14:05
1560,2016-01-30 13:17:22
1561,2014-03-29 07:10:48
1562,2012-11-11 00:04:36
1563,2014-12-30 20:25:00
1564,2015-06-22 14:22:33
1565,2014-02-21 13:32:18
1566,2014-02-11 18:47:38
1567,2015-02-26 07:39:33
1568,2016-01-01 12:12:30
1569,2014-09-15 15:00:04
1570,2014-08-31 19:12:38
1571,2012-10-13 20:54:43
1572,2013-01-07 03:50:22
1573,2013-10-05 22:48:38
1574,2015-10-01 12:52:25
1575,2014-06-06 19:03:09
1576,2015-02-13 09:16:35
1577,2015-04-11 04:08:14
1578,2015-04-29 00:22:26
1579,2015-04-14 00:26:26
1580,2013-03-29 16:04:19
1581,2014-09-27 17:32:10
1582,2013-02-09 03:50:10
1583,2014-10-01 11:44:01
1584,2014-05-11 20:20:32
1585,2013-01-29 08:43:28
1586,2014-03-05 14:46:21
1587,2012-12-12 17:15:56
1588,2012-12-13 10:43:56
1589,2013-05-16 05:56:37
1590,2016-01-09 20:09:48
1591,2013-03-02 05:35:19
1592,2014-11-21 06:51:00
1593,2012-07-16 14:27:37
1594,2014-10-02 07:11:41
1595,2015-06-24 07:52:40
1596,2014-08-03 00:27:04
1597,2014-07-05 11:45:34
1598,2012-11-10 04:12:22
1599,2015-04-09 08:43:21
1600,2012-09-18 00:30:02
1601,2015-04-21 22:57:31
1602,2013-01-13 02:21:49
1603,2013-08-05 02:38:53
1604,2015-08-04 21:52:49
1605,2015-10-15 05:28:15
1606,2014-05-14 00:26:34
1607,2015-05-03 15:26:01
1608,2015-03-20 22:30:00
1609,2012-07-13 05:03:53
1610,2013-06-14 15:58:43
1611,2014-04-25 17:20:08
1612,2015-01-09 00:43:34
1613,2016-01-09 14:27:09
1614,2015-02-23 16:23:48
1615,2014-12-09 06:27:31
1616,2015-11-29 01:22:24
1617,2014-11-12 10:23:00
1618,2012-08-11 20:19:16
1619,2015-01-07 02:56:22
1620,2013-11-04 05:06:34
1621,2015-10-06 09:28:05
1622,2015-02-06 01:40:35
1623,2012-11-10 06:29:29
1624,2013-02-01 17:04:39
1625,2016-01-14 12:40:55
1626,2014-05-16 09:36:43
1627,2015-11-05 13:40:59
1628,2015-02-11 07:08:49
1629,2015-12-08 11:38:53
1630,2012-12-20 23:23:29
1631,2014-07-08 19:31:46
1632,2014-05-17 15:35:34
1633,2013-07-27 06:57:32
1634,2014-12-26 03:59:56
1635,2013-05-02 07:28:57
1636,2012-10-09 15:34:19
1637,2013-08-19 11:14:54
1638,2013-03-11 10:18:51
1639,2013-08-04 03:32:07
1640,2013-09-24 22:35:32
1641,2012-10-16 14:28:39
1642,2012-10-07 14:30:54
1643,2014-06-12 01:36:25
1644,2015-12-13 17:48:41
1645,2013-12-31 23:34:47
1646,2015-12-26 05:14:03
1647,2013-10-08 22:22:10
1648,2013-12-03 08:54:46
1649,2013-11-17 13:19:04
1650,2014-07-11 18:49:48
1651,2014-07-16 11:55:36
1652,2013-10-19 18:20:09
1653,2015-04-14 09:52:21
1654,2013-06-03 05:38:37
1655,2014-03-22 03:48:49
1656,2015-04-16 17:03:16
1657,2014-07-11 17:01:30
1658,2014-10-06 19:09:26
1659,2014-05-30 20:07:46
1660,2015-07-15 02:56:14
1661,2013-10-12 23:58:30
1662,2013-05-13 09:46:26
1663,2012-09-02 12:42:30
1664,2013-01-29 22:12:43
1665,2014-01-15 15:56:32
1666,2013-03-05 06:30:57
1667,2014-01-14 03:40:40
1668,2014-07-27 12:21:40
1669,2015-08-11 05:29:37
1670,2014-04-11 19:50:53
1671,2015-01-16 00:21:25
1672,2013-06-03 06:24:38
1673,2016-01-11 15:04:38
1674,2013-07-04 21:20:52
1675,2013-07-14 17:56:42
1676,2013-06-02 15:40:44
1677,2012-11-26 19:41:29
1678,2015-09-14 00:44:21
1679,2014-11-17 08:45:57
1680,2012-12-21 04:12:24
1681,2014-10-22 04:41:41
1682,2015-03-25 13:17:17
1683,2015-04-10 07:12:39
1684,2015-06-07 00:53:16
1685,2014-10-14 15:35:24
1686,2014-08-30 22:34:24
1687,2015-01-19 12:04:29
1688,2015-05-31 01:24:09
1689,2015-06-24 03:29:53
1690,2014-11-03 06:43:02
1691,2015-02-22 02:02:17
1692,2012-08-21 08:38:45
1693,2014-06-21 05:13:56
1694,2014-12-04 01:36:20
1695,2014-02-03 02:40:54
1696,2012-11-02 23:18:38
1697,2012-07-20 07:36:43
1698,2013-04-09 18:57:14
1699,2015-06-04 06:16:55
1700,2013-06-29 00:59:10
1701,2013-12-16 14:54:50
1702,2012-09-18 18:24:55
1703,2015-11-27 13:32:25
1704,2015-03-11 14:19:17
1705,2015-07-13 11:41:38
1706,2015-12-27 07:44:11
1707,2014-01-13 00:15:53
1708,2015-12-13 08:38:36
1709,2014-08-29 12:29:30
1710,2015-08-04 06:28:40
1711,2014-05-25 13:22:23
1712,2013-04-25 06:41:07
1713,2015-02-28 15:14:21
1714,2015-01-22 14:05:25
1715,2015-03-31 04:38:12
1716,2014-05-30 21:15:21
1717,2013-08-11 05:44:49
1718,2014-07-26 19:36:33
1719,2014-08-07 14:26:19
1720,2015-02-14 01:46:19
1721,2015-06-24 11:02:24
1722,2014-08-26 20:13:09
1723,2012-09-07 18:45:19
1724,2014-10-27 13:01:10
1725,2013-07-12 13:29:42
1726,2015-07-05 21:52:45
1727,2013-07-05 17:38:08
1728,2015-11-16 05:31:49
1729,2014-04-01 05:30:40
1730,2013-12-02 04:00:48
1731,2015-08-18 21:42:42
1732,2015-06-24 17:46:09
1733,2012-11-08 03:11:28
1734,2013-11-27 05:26:28
1735,2013-04-23 00:57:37
1736,2014-08-10 02:28:02
1737,2014-07-27 09:51:09
1738,2014-11-21 20:54:05
1739,2014-07-02 01:07:48
1740,2014-12-22 06:29:58
1741,2014-08-08 20:10:39
1742,2014-01-31 15:13:01
1743,2014-04-11 09:05:02
1744,2014-09-01 04:17:44
1745,2014-10-02 16:34:34
1746,2014-07-16 17:34:20
1747,2015-06-22 14:29:47
1748,2015-08-09 07:01:50
1749,2014-12-30 00:42:59
1750,2013-06-13 19:36:35
1751,2015-06-04 22:59:29
1752,2015-09-04 02:38:59
1753,2013-06-14 17:57:35
1754,2015-03-31 14:51:12
1755,2012-11-27 15:52:46
1756,2016-02-10 02:13:25
1757,2015-11-07 21:47:58
1758,2014-02-09 15:57:55
1759,2012-09-09 22:00:43
1760,2015-01-18 21:53:26
1761,2015-10-01 05:25:43
1762,2014-04-29 12:32:54
1763,2014-05-23 13:56:00
1764,2012-11-03 03:12:34
1765,2013-04-22 08:57:53
1766,2014-01-26 23:34:54
1767,2013-01-22 16:43:26
1768,2013-10-16 21:32:38
1769,2015-03-06 23:33:45
1770,2014-09-17 11:55:46
1771,2014-10-18 18:35:39
1772,2015-04-01 13:47:09
1773,2013-01-08 05:40:41
1774,2013-06-26 04:14:09
1775,2013-11-12 07:11:26
1776,2013-08-28 10:04:48
1777,2014-08-17 07:40:50
1778,2014-06-27 16:54:46
1779,2014-07-23 05:50:56
1780,2013-11-09 13:32:29
1781,2013-05-13 12:49:21
1782,2015-04-19 06:58:01
1783,2014-01-07 12:04:54
1784,2014-11-13 16:12:59
1785,2015-02-02 14:23:18
1786,2014-12-10 13:18:38
1787,2013-08-06 11:10:31
1788,2015-04-26 21:22:58
1789,2013-03-06 09:32:15
1790,2012-10-01 05:20:54
1791,2013-10-13 09:03:12
1792,2014-03-05 20:35:51
1793,2014-02-14 06:30:33
1794,2013-02-28 20:40:49
1795,2012-11-17 15:53:26
1796,2013-10-18 08:58:27
1797,2013-10-11 01:56:48
1798,2013-10-06 22:38:35
1799,2012-10-31 05:30:52
1800,2012-11-21 18:23:06
1801,2014-10-08 06:28:08
1802,2014-08-15 11:52:27
1803,2015-07-13 14:23:21
1804,2015-02-03 14:30:04
1805,2013-10-01 00:11:47
1806,2013-05-29 02:09:22
1807,2012-08-23 02:40:14
1808,2014-09-07 10:27:15
1809,2012-12-28 11:16:03
1810,2013-01-04 15:29:33
1811,2015-04-18 23:48:51
1812,2012-12-23 20:38:30
1813,2015-11-22 13:39:50
1814,2014-11-14 12:56:13
1815,2015-07-16 12:10:41
1816,2015-06-01 19:00:23
1817,2014-04-16 21:10:27
1818,2012-11-18 01:56:36
1819,2013-10-13 16:50:07
1820,2014-09-09 01:17:53
1821,2012-08-09 02:43:45
1822,2013-05-21 06:16:47
1823,2012-07-23 13:32:18
1824,2015-02-14 05:13:29
1825,2013-06-16 00:23:42
1826,2015-02-01 07:35:16
1827,2013-08-02 08:16:41
1828,2014-01-16 17:15:32
1829,2014-01-22 15:29:29
1830,2014-08-24 00:09:11
1831,2014-12-08 05:07:31
1832,2012-09-13 02:33:10
1833,2014-02-26 04:45:22
1834,2015-09-30 10:57:20
1835,2014-01-21 17:24:20
1836,2014-10-02 00:02:42
1837,2015-09-27 03:40:25
1838,2016-01-14 12:45:08
1839,2012-12-20 21:43:17
1840,2015-06-08 18:03:46
1841,2015-12-06 10:10:35
1842,2012-12-15 21:57:37
1843,2014-10-15 08:57:03
1844,2013-09-02 00:36:19
1845,2014-08-14 06:06:03
1846,2015-03-28 13:15:48
1847,2015-12-22 06:53:38
1848,2016-02-05 03:41:43
1849,2015-06-23 21:23:31
1850,2013-04-19 11:27:34
1851,2012-12-14 07:51:33
1852,2013-11-13 02:08:03
1853,2013-04-28 23:19:37
1854,2012-10-25 17:53:10
1855,2012-10-20 02:54:09
1856,2015-03-03 10:28:22
1857,2015-11-04 21:09:42
1858,2013-02-17 03:19:41
1859,2013-11-08 00:17:25
1860,2013-05-26 19:45:36
1861,2014-03-09 05:19:00
1862,2014-04-19 22:01:21
1863,2015-09-30 23:21:27
1864,2013-04-20 05:35:01
1865,2015-10-01 02:57:38
1866,2016-01-17 14:25:49
1867,2015-07-06 17:01:44
1868,2014-06-12 23:03:08
1869,2015-02-25 16:48:20
1870,2013-11-18 01:56:55
1871,2013-02-16 11:28:24
1872,2014-04-30 22:07:50
1873,2012-09-23 10:19:05
1874,2014-05-10 17:27:24
1875,2014-09-01 10:31:12
1876,2014-08-12 01:20:55
1877,2012-07-15 02:37:57
1878,2015-10-14 09:51:56
1879,2015-05-28 07:10:31
1880,2013-07-20 03:22:27
1881,2013-11-24 00:28:15
1882,2012-07-24 17:50:18
1883,2014-02-12 09:47:36
1884,2014-11-05 01:51:47
1885,2013-07-19 16:42:21
1886,2013-07-08 11:37:33
1887,2014-02-15 13:02:11
1888,2013-05-25 10:11:49
1889,2014-10-16 05:08:49
1890,2014-05-26 09:20:36
1891,2012-10-22 05:38:14
1892,2012-09-05 10:35:58
1893,2013-05-10 12:03:51
1894,2015-09-13 23:35:37
1895,2015-04-11 03:28:01
1896,2015-05-28 05:53:09
1897,2013-06-02 02:30:40
1898,2013-03-01 20:53:23
1899,2013-07-12 15:12:10
1900,2014-01-06 00:14:04
1901,2012-12-31 18:11:57
1902,2012-08-13 07:54:36
1903,2015-11-02 00:00:10
1904,2014-03-15 19:40:35
1905,2014-08-20 13:26:18
1906,2015-01-11 04:21:16
1907,2015-11-15 21:24:38
1908,2012-07-12 17:03:52
1909,2013-02-14 11:54:10
1910,2014-02-04 17:38:26
1911,2013-09-07 21:44:33
1912,2014-06-01 09:20:27
1913,2014-11-06 12:41:53
1914,2013-05-07 04:45:18
1915,2014-08-25 22:51:53
1916,2014-12-22 03:23:07
1917,2014-05-29 20:55:13
1918,2013-03-28 10:40:39
1919,2013-03-01 15:33:48
1920,2013-03-03 05:10:46
1921,2012-09-30 22:38:31
1922,2013-06-13 22:15:40
1923,2012-08-02 01:31:48
1924,2013-07-03 00:47:02
1925,2012-12-05 03:00:57
1926,2016-01-15 06:08:36
1927,2015-12-30 14:44:50
1928,2016-02-03 20:34:23
1929,2014-06-28 17:50:19
1930,2013-12-18 06:48:00
1931,2015-09-28 11:10:06
1932,2013-05-15 11:09:04
1933,2013-10-14 10:55:45
1934,2012-12-16 05:17:14
1935,2012-08-12 19:52:06
1936,2013-11-17 02:42:39
1937,2016-01-28 06:32:23
1938,2015-12-24 21:33:05
1939,2013-04-20 16:08:44
1940,2013-12-31 07:35:46
1941,2013-03-14 15:24:28
1942,2016-01-24 09:03:53
1943,2013-09-26 19:09:05
1944,2013-09-22 07:01:54
1945,2013-10-13 14:03:34
1946,2015-04-13 11:09:34
1947,2014-06-20 19:21:25
1948,2012-10-27 20:24:43
1949,2012-10-30 00:54:34
1950,2013-09-10 20:50:48
1951,2014-01-30 20:37:17
1952,2012-11-17 03:05:20
1953,2013-08-27 13:46:34
1954,2012-12-30 02:21:15
1955,2014-05-21 04:28:48
1956,2012-10-18 07:51:42
1957,2015-10-22 01:45:03
1958,2015-10-30 09:50:16
1959,2014-07-03 12:15:44
1960,2014-01-25 20:12:16
1961,2013-01-26 21:32:06
1962,2014-07-10 18:59:23
1963,2014-09-18 06:50:08
1964,2013-04-23 16:38:00
1965,2013-11-24 05:51:10
1966,2013-11-13 05:39:49
1967,2015-10-12 14:01:56
1968,2013-03-03 07:38:08
1969,2013-08-01 08:50:19
1970,2015-08-07 18:28:00
1971,2013-01-07 22:35:33
1972,2013-04-09 07:55:24
1973,2015-01-25 00:27:45
1974,2015-03-22 10:37:11
1975,2013-05-10 02:06:13
1976,2014-04-27 07:32:12
1977,2013-02-04 19:04:23
1978,2016-02-14 20:56:17
1979,2013-06-08 21:07:45
1980,2015-08-06 09:06:23
1981,2015-06-27 08:18:55
1982,2015-03-04 05:15:35
1983,2013-11-05 11:23:03
1984,2015-09-08 16:39:25
1985,2015-03-20 15:21:07
1986,2014-09-24 21:32:09
1987,2013-11-27 23:56:22
1988,2014-03-26 08:15:06
1989,2015-01-28 02:30:47
1990,2015-05-03 12:23:39
1991,2014-04-21 05:54:21
1992,2014-02-01 14:01:14
1993,2012-07-24 17:51:17
1994,2013-12-16 18:08:46
1995,2015-07-16 02:11:18
1996,2013-09-13 15:27:18
1997,2014-04-24 20:01:13
1998,2013-03-15 11:50:27
1999,2015-02-17 12:33:13
2000,2013-01-22 08:54:19
2001,2015-05-12 11:24:27
2002,2014-01-04 21:24:28
2003,2012-08-21 20:22:54
2004,2014-01-09 06:08:17
2005,2012-11-03 23:11:26
2006,2015-04-10 09:19:43
2007,2013-02-02 03:41:45
2008,2012-10-05 12:34:19
2009,2013-08-16 02:52:09
2010,2015-11-29 01:33:20
2011,2014-09-27 11:09:09
2012,2014-12-28 18:57:01
2013,2012-09-23 16:27:56
2014,2014-02-20 09:55:39
2015,2015-09-26 20:28:22
2016,2015-05-08 17:39:36
2017,2014-05-09 12:18:18
2018,2014-01-21 16:52:03
2019,2013-11-06 07:50:35
2020,2015-06-28 22:39:57
2021,2015-12-07 06:14:59
2022,2015-07-24 07:33:27
2023,2013-04-11 05:34:01
2024,2015-05-21 05:44:49
2025,2014-03-15 06:04:59
2026,2015-02-05 18:50:33
2027,2014-05-06 12:07:51
2028,2013-04-21 20:23:43
2029,2012-07-28 16:14:17
2030,2015-02-18 11:21:08
2031,2014-01-24 00:53:29
2032,2014-07-22 18:27:04
2033,2016-01-23 00:42:22
2034,2013-05-03 14:44:22
2035,2012-10-19 14:27:08
2036,2014-07-06 16:29:29
2037,2014-04-19 07:59:52
2038,2014-11-17 12:17:58
2039,2016-01-14 03:05:24
2040,2014-11-29 21:20:55
2041,2014-11-26 03:16:14
2042,2013-05-18 07:12:06
2043,2015-04-29 13:23:37
2044,2015-05-22 22:18:01
2045,2013-01-28 23:00:48
2046,2014-03-18 04:32:03
2047,2014-10-22 20:59:34
2048,2014-11-03 16:07:12
2049,2012-12-26 02:38:01
2050,2013-02-16 20:46:33
2051,2014-09-08 09:43:54
2052,2015-07-02 08:20:46
2053,2015-08-27 06:55:05
2054,2015-09-11 13:48:46
2055,2013-05-27 21:35:47
2056,2014-11-01 20:42:15
2057,2013-03-31 21:10:49
2058,2013-02-02 13:35:06
2059,2014-06-10 09:53:23
2060,2013-07-19 23:59:56
2061,2012-08-20 01:38:48
2062,2015-06-18 22:23:15
2063,2013-06-19 12:59:09
2064,2014-11-02 12:38:10
2065,2015-05-10 08:08:51
2066,2012-07-29 23:25:23
2067,2015-10-11 08:59:08
2068,2015-07-22 23:10:20
2069,2014-10-10 14:05:06
2070,2015-02-20 18:06:38
2071,2016-01-09 14:22:28
2072,2015-06-08 04:22:20
2073,2015-12-29 09:43:54
2074,2014-05-12 06:10:36
2075,2015-08-03 02:05:51
2076,2013-05-20 22:34:44
2077,2015-02-10 21:59:29
2078,2015-08-23 17:53:39
2079,2016-01-22 19:02:39
2080,2014-03-03 02:25:14
2081,2014-02-04 18:12:51
2082,2014-11-26 10:24:31
2083,2014-01-04 20:34:59
2084,2012-09-15 15:38:24
2085,2014-11-10 11:38:05
2086,2015-07-06 13:44:25
2087,2014-02-19 09:38:05
2088,2014-10-31 05:58:48
2089,2014-01-23 08:56:46
2090,2014-05-15 05:29:23
2091,2015-04-25 20:17:24
2092,2014-01-01 15:00:21
2093,2014-06-04 14:25:29
2094,2012-09-24 22:55:27
2095,2014-11-27 00:14:12
2096,2014-05-27 05:18:01
2097,2013-03-09 11:11:40
2098,2013-02-07 06:55:10
2099,2012-12-03 01:19:14
2100,2014-11-01 05:40:42
2101,2012-07-16 01:51:47
2102,2014-08-14 19:19:42
2103,2015-02-12 01:02:00
2104,2015-02-11 10:29:14
2105,2013-02-21 12:09:43
2106,2016-02-17 15:19:28
2107,2012-11-13 15:43:37
2108,2013-01-17 00:19:25
2109,2013-07-10 06:22:38
2110,2015-05-09 01:25:50
2111,2013-11-21 16:38:41
2112,2013-09-15 07:31:07
2113,2013-08-12 20:26:56
2114,2013-06-10 15:27:57
2115,2015-06-27 03:52:40
2116,2013-08-28 06:00:13
2117,2016-01-27 20:49:06
2118,2013-03-12 05:45:04
2119,2015-11-21 14:35:26
2120,2015-10-04 20:40:45
